p:(0.0850508,0.64161),h:1,n:53,cr:0.0272889;
p:(0.0862831,0.659259),h:1,n:53,cr:0.0277278;
p:(0.0891026,0.593778),h:1,n:53,cr:0.0268549;
p:(0.0941119,0.542928),h:1,n:53,cr:0.0438023;
p:(0.104918,0.730003),h:1,n:53,cr:0.036298;
p:(0.110811,0.630058),h:1,n:53,cr:0.0361935;
p:(0.11101,0.628345),h:1,n:53,cr:0.0437266;
p:(0.122775,0.565991),h:1,n:53,cr:0.0290308;
p:(0.136656,0.639303),h:1,n:53,cr:0.0389536;
p:(0.141998,0.576242),h:1,n:53,cr:0.0314477;
p:(0.143161,0.68643),h:1,n:53,cr:0.0439906;
p:(0.143364,0.691835),h:1,n:53,cr:0.0443476;
p:(0.143418,0.568739),h:1,n:53,cr:0.0401522;
p:(0.146854,0.620293),h:1,n:53,cr:0.0327442;
p:(0.151183,0.715644),h:1,n:53,cr:0.0206369;
p:(0.159505,0.633049),h:1,n:53,cr:0.035778;
p:(0.161406,0.669891),h:1,n:53,cr:0.0376204;
p:(0.169696,0.601992),h:1,n:53,cr:0.0285489;
p:(0.171475,0.73084),h:1,n:53,cr:0.0350051;
p:(0.198041,0.585654),h:1,n:53,cr:0.0321789;
p:(0.198163,0.641099),h:1,n:53,cr:0.0353597;
p:(0.208405,0.606024),h:1,n:53,cr:0.0244871;
p:(0.208618,0.694245),h:1,n:53,cr:0.0280766;
p:(0.212537,0.651417),h:1,n:53,cr:0.046829;
p:(0.215017,0.679804),h:1,n:53,cr:0.0320682;
p:(0.216985,0.67261),h:1,n:53,cr:0.0324121;
p:(0.253018,0.609494),h:1,n:53,cr:0.039753;
p:(0.281549,0.604868),h:1,n:53,cr:0.0344459;
p:(0.000800568,0.201628),h:1,n:97,cr:0.034187;
p:(0.00103396,0.171102),h:1,n:97,cr:0.0513751;
p:(0.00305447,0.0937306),h:1,n:97,cr:0.030425;
p:(0.00463283,0.31249),h:1,n:97,cr:0.0360328;
p:(0.00466163,0.056708),h:1,n:97,cr:0.0333345;
p:(0.0131633,0.0406211),h:1,n:97,cr:0.0317848;
p:(0.0134693,0.00813865),h:1,n:97,cr:0.0350151;
p:(0.016435,0.265936),h:1,n:97,cr:0.0263347;
p:(0.0168392,0.195042),h:1,n:97,cr:0.0424292;
p:(0.02423,0.29503),h:1,n:97,cr:0.0345696;
p:(0.0252419,0.286305),h:1,n:97,cr:0.033921;
p:(0.0331406,0.240365),h:1,n:97,cr:0.0322548;
p:(0.0352859,0.0836568),h:1,n:97,cr:0.0336223;
p:(0.0366011,0.0935505),h:1,n:97,cr:0.0467738;
p:(0.0424443,0.144883),h:1,n:97,cr:0.042604;
p:(0.0444772,0.135438),h:1,n:97,cr:0.0491646;
p:(0.0531969,0.0538123),h:1,n:97,cr:0.0475408;
p:(0.0549891,0.0215454),h:1,n:97,cr:0.0357925;
p:(0.0553743,0.224471),h:1,n:97,cr:0.0295294;
p:(0.0570776,0.166932),h:1,n:97,cr:0.031373;
p:(0.067089,0.19211),h:1,n:97,cr:0.0334751;
p:(0.0701099,0.28334),h:1,n:97,cr:0.0326409;
p:(0.072097,0.242357),h:1,n:97,cr:0.0303804;
p:(0.0722905,0.128526),h:1,n:97,cr:0.0270403;
p:(0.0728391,0.114578),h:1,n:97,cr:0.0299498;
p:(0.073449,0.0781629),h:1,n:97,cr:0.0396911;
p:(0.0798625,0.00354222),h:1,n:97,cr:0.0270973;
p:(0.0869566,0.273581),h:1,n:97,cr:0.0417739;
p:(0.0876033,0.0789962),h:1,n:97,cr:0.0413643;
p:(0.0885884,0.220165),h:1,n:97,cr:0.0513668;
p:(0.0934529,0.16917),h:1,n:97,cr:0.0304243;
p:(0.0965628,0.21693),h:1,n:97,cr:0.0606534;
p:(0.103297,0.111421),h:1,n:97,cr:0.028436;
p:(0.104902,0.119607),h:1,n:97,cr:0.0299848;
p:(0.107955,0.275964),h:1,n:97,cr:0.0288953;
p:(0.11347,0.232702),h:1,n:97,cr:0.0280874;
p:(0.119154,0.0695113),h:1,n:97,cr:0.0255403;
p:(0.127663,0.203912),h:1,n:97,cr:0.0308615;
p:(0.132439,0.137623),h:1,n:97,cr:0.035239;
p:(0.135329,0.116074),h:1,n:97,cr:0.0341387;
p:(0.139536,0.162986),h:1,n:97,cr:0.0378686;
p:(0.140753,0.036761),h:1,n:97,cr:0.0435116;
p:(0.141265,0.0810051),h:1,n:97,cr:0.0296545;
p:(0.142191,0.0068855),h:1,n:97,cr:0.0464689;
p:(0.142625,0.183828),h:1,n:97,cr:0.0342897;
p:(0.143167,0.252501),h:1,n:97,cr:0.0374623;
p:(0.146295,0.283508),h:1,n:97,cr:0.02757;
p:(0.151082,0.208471),h:1,n:97,cr:0.0400209;
p:(0.155965,0.0570308),h:1,n:97,cr:0.0495548;
p:(0.15972,0.229608),h:1,n:97,cr:0.0346165;
p:(0.162945,0.0479842),h:1,n:97,cr:0.0343611;
p:(0.17246,0.089115),h:1,n:97,cr:0.0440636;
p:(0.181884,0.0902756),h:1,n:97,cr:0.0393774;
p:(0.183213,0.258425),h:1,n:97,cr:0.0291033;
p:(0.183827,0.28986),h:1,n:97,cr:0.0256288;
p:(0.185799,0.169491),h:1,n:97,cr:0.0324059;
p:(0.188637,0.206529),h:1,n:97,cr:0.0332269;
p:(0.189693,0.227376),h:1,n:97,cr:0.0243259;
p:(0.192871,0.127399),h:1,n:97,cr:0.0280129;
p:(0.19325,0.109052),h:1,n:97,cr:0.0391733;
p:(0.194801,0.00996154),h:1,n:97,cr:0.0349217;
p:(0.197763,0.0880671),h:1,n:97,cr:0.0455137;
p:(0.205876,0.255221),h:1,n:97,cr:0.0278888;
p:(0.211072,0.0204502),h:1,n:97,cr:0.0421982;
p:(0.215324,0.242723),h:1,n:97,cr:0.0340334;
p:(0.228754,0.0892528),h:1,n:97,cr:0.0359791;
p:(0.229309,0.154664),h:1,n:97,cr:0.0366551;
p:(0.236622,0.0792507),h:1,n:97,cr:0.0395154;
p:(0.237032,0.193026),h:1,n:97,cr:0.0273416;
p:(0.237533,0.00385275),h:1,n:97,cr:0.0400837;
p:(0.246773,0.228746),h:1,n:97,cr:0.0286924;
p:(0.250933,0.180172),h:1,n:97,cr:0.029136;
p:(0.256091,0.0105978),h:1,n:97,cr:0.0440563;
p:(0.26611,0.120969),h:1,n:97,cr:0.0381658;
p:(0.267556,0.143641),h:1,n:97,cr:0.0736336;
p:(0.269229,0.146209),h:1,n:97,cr:0.0541958;
p:(0.275904,0.109235),h:1,n:97,cr:0.0272245;
p:(0.276359,0.214186),h:1,n:97,cr:0.0316761;
p:(0.28072,0.0289779),h:1,n:97,cr:0.0277203;
p:(0.282041,0.0769782),h:1,n:97,cr:0.0337433;
p:(0.282078,0.0392772),h:1,n:97,cr:0.049533;
p:(0.283355,0.0920597),h:1,n:97,cr:0.0267154;
p:(0.289361,0.17008),h:1,n:97,cr:0.044058;
p:(0.297088,0.128492),h:1,n:97,cr:0.0425243;
p:(0.308938,0.0976276),h:1,n:97,cr:0.0288661;
p:(0.310232,0.0453606),h:1,n:97,cr:0.0263161;
p:(0.315065,0.109425),h:1,n:97,cr:0.0230013;
p:(0.31779,0.000636412),h:1,n:97,cr:0.0293654;
p:(0.320444,0.0647608),h:1,n:97,cr:0.0249102;
p:(0.33774,0.0315801),h:1,n:97,cr:0.0234706;
p:(0.347638,0.140878),h:1,n:97,cr:0.0396482;
p:(0.352796,0.110221),h:1,n:97,cr:0.0376138;
p:(0.360047,0.127547),h:1,n:97,cr:0.032878;
p:(0.367151,0.0210532),h:1,n:97,cr:0.0271848;
p:(0.372514,0.0383537),h:1,n:97,cr:0.0327218;
p:(0.373271,0.0580628),h:1,n:97,cr:0.036383;
p:(0.39643,0.0849243),h:1,n:97,cr:0.0445882;
p:(0.00470645,0.464193),h:1,n:52,cr:0.0486889;
p:(0.021163,0.37265),h:1,n:52,cr:0.0377261;
p:(0.0225925,0.443052),h:1,n:52,cr:0.0498969;
p:(0.0334162,0.453968),h:1,n:52,cr:0.025559;
p:(0.0344978,0.421312),h:1,n:52,cr:0.032853;
p:(0.0351935,0.327043),h:1,n:52,cr:0.0321293;
p:(0.0409893,0.486497),h:1,n:52,cr:0.0363821;
p:(0.0522859,0.4783),h:1,n:52,cr:0.0236499;
p:(0.0590523,0.452864),h:1,n:52,cr:0.0349973;
p:(0.0603119,0.336624),h:1,n:52,cr:0.0349375;
p:(0.0606216,0.404448),h:1,n:52,cr:0.0274886;
p:(0.060661,0.3593),h:1,n:52,cr:0.0344583;
p:(0.0670489,0.392782),h:1,n:52,cr:0.0313276;
p:(0.0720713,0.329198),h:1,n:52,cr:0.0394614;
p:(0.0759073,0.4964),h:1,n:52,cr:0.0220667;
p:(0.0886992,0.439259),h:1,n:52,cr:0.0328997;
p:(0.102283,0.330784),h:1,n:52,cr:0.0364329;
p:(0.108808,0.402873),h:1,n:52,cr:0.0308835;
p:(0.10944,0.48496),h:1,n:52,cr:0.0350147;
p:(0.110424,0.377063),h:1,n:52,cr:0.0272504;
p:(0.117427,0.442863),h:1,n:52,cr:0.0286371;
p:(0.120559,0.493187),h:1,n:52,cr:0.0359484;
p:(0.123927,0.427652),h:1,n:52,cr:0.032053;
p:(0.125347,0.334727),h:1,n:52,cr:0.0391305;
p:(0.129819,0.388915),h:1,n:52,cr:0.038419;
p:(0.132855,0.533147),h:1,n:52,cr:0.0287517;
p:(0.135379,0.42214),h:1,n:52,cr:0.0265773;
p:(0.138866,0.50687),h:1,n:52,cr:0.0471676;
p:(0.145027,0.358479),h:1,n:52,cr:0.0271463;
p:(0.145534,0.383522),h:1,n:52,cr:0.0281272;
p:(0.149554,0.311781),h:1,n:52,cr:0.0314376;
p:(0.150466,0.523833),h:1,n:52,cr:0.0305404;
p:(0.160713,0.453621),h:1,n:52,cr:0.0286821;
p:(0.163224,0.558533),h:1,n:52,cr:0.0314472;
p:(0.165714,0.360124),h:1,n:52,cr:0.0438441;
p:(0.17032,0.556249),h:1,n:52,cr:0.0395238;
p:(0.172595,0.441257),h:1,n:52,cr:0.0241476;
p:(0.174539,0.430135),h:1,n:52,cr:0.0289125;
p:(0.182143,0.339611),h:1,n:52,cr:0.0292316;
p:(0.184249,0.497507),h:1,n:52,cr:0.0413905;
p:(0.192398,0.427374),h:1,n:52,cr:0.0474601;
p:(0.192788,0.479855),h:1,n:52,cr:0.0295512;
p:(0.193316,0.448221),h:1,n:52,cr:0.0462468;
p:(0.19947,0.415465),h:1,n:52,cr:0.0376322;
p:(0.207175,0.33904),h:1,n:52,cr:0.061679;
p:(0.209915,0.373265),h:1,n:52,cr:0.0345291;
p:(0.21063,0.553876),h:1,n:52,cr:0.0380917;
p:(0.234573,0.58253),h:1,n:52,cr:0.029605;
p:(0.235506,0.564996),h:1,n:52,cr:0.0467138;
p:(0.237637,0.561252),h:1,n:52,cr:0.0543699;
p:(0.243197,0.508753),h:1,n:52,cr:0.0488686;
p:(0.249462,0.497105),h:1,n:52,cr:0.0527278;
p:(0.00681917,0.895502),h:1,n:89,cr:0.0380177;
p:(0.0117421,0.955011),h:1,n:89,cr:0.039546;
p:(0.0144469,0.877421),h:1,n:89,cr:0.0301106;
p:(0.023174,0.817159),h:1,n:89,cr:0.0313532;
p:(0.0336026,0.894301),h:1,n:89,cr:0.0533687;
p:(0.0343589,0.904071),h:1,n:89,cr:0.0286411;
p:(0.0366274,0.840368),h:1,n:89,cr:0.0365788;
p:(0.0374394,0.950462),h:1,n:89,cr:0.0400538;
p:(0.0399236,0.974334),h:1,n:89,cr:0.0416478;
p:(0.0425502,0.835109),h:1,n:89,cr:0.0415905;
p:(0.0520661,0.993146),h:1,n:89,cr:0.036091;
p:(0.0586147,0.915741),h:1,n:89,cr:0.0301974;
p:(0.0758328,0.896474),h:1,n:89,cr:0.0239395;
p:(0.0835909,0.80692),h:1,n:89,cr:0.0292729;
p:(0.0838028,0.799694),h:1,n:89,cr:0.0280219;
p:(0.0858747,0.985423),h:1,n:89,cr:0.0480665;
p:(0.0940679,0.877569),h:1,n:89,cr:0.0320792;
p:(0.106924,0.977673),h:1,n:89,cr:0.0634133;
p:(0.107583,0.820901),h:1,n:89,cr:0.0353466;
p:(0.112841,0.922709),h:1,n:89,cr:0.028491;
p:(0.115113,0.879728),h:1,n:89,cr:0.0268395;
p:(0.120953,0.782564),h:1,n:89,cr:0.0335804;
p:(0.124808,0.938207),h:1,n:89,cr:0.0245848;
p:(0.125278,0.8499),h:1,n:89,cr:0.0334865;
p:(0.125746,0.98042),h:1,n:89,cr:0.0251895;
p:(0.133358,0.788686),h:1,n:89,cr:0.0319354;
p:(0.13939,0.802049),h:1,n:89,cr:0.0379089;
p:(0.141224,0.901559),h:1,n:89,cr:0.0275308;
p:(0.141291,0.942405),h:1,n:89,cr:0.035997;
p:(0.144721,0.757037),h:1,n:89,cr:0.0356524;
p:(0.146242,0.87638),h:1,n:89,cr:0.0298939;
p:(0.147707,0.956493),h:1,n:89,cr:0.0416467;
p:(0.15153,0.797746),h:1,n:89,cr:0.0358818;
p:(0.161456,0.955712),h:1,n:89,cr:0.0350573;
p:(0.163048,0.851393),h:1,n:89,cr:0.0271797;
p:(0.176308,0.897013),h:1,n:89,cr:0.0329034;
p:(0.183182,0.986362),h:1,n:89,cr:0.0375041;
p:(0.187103,0.785342),h:1,n:89,cr:0.0380273;
p:(0.188582,0.920148),h:1,n:89,cr:0.0282994;
p:(0.188763,0.804511),h:1,n:89,cr:0.0343365;
p:(0.193132,0.874445),h:1,n:89,cr:0.0489123;
p:(0.198511,0.747019),h:1,n:89,cr:0.0392176;
p:(0.199702,0.747884),h:1,n:89,cr:0.0432821;
p:(0.203515,0.977766),h:1,n:89,cr:0.0277729;
p:(0.203906,0.872901),h:1,n:89,cr:0.0436075;
p:(0.208799,0.932833),h:1,n:89,cr:0.0264978;
p:(0.210332,0.884655),h:1,n:89,cr:0.0344723;
p:(0.220621,0.954725),h:1,n:89,cr:0.0320648;
p:(0.231849,0.995515),h:1,n:89,cr:0.0536114;
p:(0.234735,0.817392),h:1,n:89,cr:0.0390256;
p:(0.238835,0.805848),h:1,n:89,cr:0.0319764;
p:(0.24158,0.907217),h:1,n:89,cr:0.0211206;
p:(0.245152,0.861872),h:1,n:89,cr:0.0284121;
p:(0.248271,0.985549),h:1,n:89,cr:0.0346988;
p:(0.24889,0.896582),h:1,n:89,cr:0.03087;
p:(0.250922,0.797075),h:1,n:89,cr:0.0362407;
p:(0.253457,0.943356),h:1,n:89,cr:0.0277016;
p:(0.257486,0.920079),h:1,n:89,cr:0.0306021;
p:(0.26437,0.860193),h:1,n:89,cr:0.0358033;
p:(0.269953,0.807211),h:1,n:89,cr:0.0235094;
p:(0.272783,0.969695),h:1,n:89,cr:0.0425719;
p:(0.279431,0.879915),h:1,n:89,cr:0.0297401;
p:(0.281085,0.826259),h:1,n:89,cr:0.0429427;
p:(0.294806,0.947666),h:1,n:89,cr:0.0371846;
p:(0.296258,0.975465),h:1,n:89,cr:0.0381219;
p:(0.30062,0.827359),h:1,n:89,cr:0.0414032;
p:(0.308063,0.88558),h:1,n:89,cr:0.0253975;
p:(0.312023,0.97705),h:1,n:89,cr:0.0384974;
p:(0.314298,0.918064),h:1,n:89,cr:0.0313825;
p:(0.321031,0.828099),h:1,n:89,cr:0.0307539;
p:(0.323435,0.932343),h:1,n:89,cr:0.0298414;
p:(0.33585,0.921901),h:1,n:89,cr:0.0305966;
p:(0.336323,0.877822),h:1,n:89,cr:0.0442202;
p:(0.34008,0.892246),h:1,n:89,cr:0.0376365;
p:(0.346892,0.981953),h:1,n:89,cr:0.0320771;
p:(0.364713,0.954853),h:1,n:89,cr:0.0310468;
p:(0.374053,0.896215),h:1,n:89,cr:0.0360632;
p:(0.377451,0.996015),h:1,n:89,cr:0.033204;
p:(0.381368,0.995886),h:1,n:89,cr:0.0436276;
p:(0.389116,0.927816),h:1,n:89,cr:0.0385217;
p:(0.393295,0.903849),h:1,n:89,cr:0.034541;
p:(0.402171,0.941052),h:1,n:89,cr:0.0299265;
p:(0.415724,0.998049),h:1,n:89,cr:0.0356468;
p:(0.428308,0.958244),h:1,n:89,cr:0.0296635;
p:(0.444127,0.967749),h:1,n:89,cr:0.0273536;
p:(0.465792,0.944351),h:1,n:89,cr:0.0561196;
p:(0.483934,0.96818),h:1,n:89,cr:0.0347911;
p:(0.498242,0.981601),h:1,n:89,cr:0.0468606;
p:(0.498657,0.998778),h:1,n:89,cr:0.0486702;
p:(0.239219,0.695409),h:1,n:57,cr:0.0518745;
p:(0.245287,0.717509),h:1,n:57,cr:0.0332897;
p:(0.247768,0.741958),h:1,n:57,cr:0.0245427;
p:(0.258218,0.761355),h:1,n:57,cr:0.0346861;
p:(0.270137,0.714664),h:1,n:57,cr:0.0282749;
p:(0.287704,0.738985),h:1,n:57,cr:0.0256132;
p:(0.290768,0.771537),h:1,n:57,cr:0.0336242;
p:(0.30574,0.691121),h:1,n:57,cr:0.0282924;
p:(0.319581,0.696351),h:1,n:57,cr:0.0312135;
p:(0.329511,0.788157),h:1,n:57,cr:0.0441092;
p:(0.33425,0.73484),h:1,n:57,cr:0.027762;
p:(0.337113,0.780063),h:1,n:57,cr:0.0333073;
p:(0.343546,0.815512),h:1,n:57,cr:0.0373688;
p:(0.35238,0.730927),h:1,n:57,cr:0.0312125;
p:(0.365864,0.809851),h:1,n:57,cr:0.0372592;
p:(0.373795,0.78626),h:1,n:57,cr:0.0497087;
p:(0.386139,0.760125),h:1,n:57,cr:0.0287774;
p:(0.397123,0.841326),h:1,n:57,cr:0.0421997;
p:(0.399133,0.854528),h:1,n:57,cr:0.0315541;
p:(0.400418,0.778107),h:1,n:57,cr:0.0306813;
p:(0.405039,0.736276),h:1,n:57,cr:0.0325475;
p:(0.422385,0.848538),h:1,n:57,cr:0.0351886;
p:(0.423562,0.795286),h:1,n:57,cr:0.0378862;
p:(0.424313,0.803866),h:1,n:57,cr:0.0498348;
p:(0.44266,0.816392),h:1,n:57,cr:0.0400241;
p:(0.455006,0.798623),h:1,n:57,cr:0.0306307;
p:(0.458985,0.860844),h:1,n:57,cr:0.0503217;
p:(0.459442,0.893741),h:1,n:57,cr:0.0299089;
p:(0.465318,0.765316),h:1,n:57,cr:0.0293444;
p:(0.470007,0.900914),h:1,n:57,cr:0.0276286;
p:(0.472982,0.785176),h:1,n:57,cr:0.0460062;
p:(0.4777,0.779973),h:1,n:57,cr:0.039696;
p:(0.479729,0.838157),h:1,n:57,cr:0.030648;
p:(0.500266,0.923068),h:1,n:57,cr:0.0282721;
p:(0.50129,0.865972),h:1,n:57,cr:0.0256366;
p:(0.507365,0.908117),h:1,n:57,cr:0.0317528;
p:(0.514105,0.78244),h:1,n:57,cr:0.0328421;
p:(0.518427,0.931225),h:1,n:57,cr:0.0324962;
p:(0.521928,0.963223),h:1,n:57,cr:0.0304739;
p:(0.528428,0.781174),h:1,n:57,cr:0.03073;
p:(0.528843,0.828228),h:1,n:57,cr:0.0307543;
p:(0.533916,0.95373),h:1,n:57,cr:0.0365634;
p:(0.539594,0.822949),h:1,n:57,cr:0.0394852;
p:(0.546286,0.906388),h:1,n:57,cr:0.0391354;
p:(0.546339,0.973238),h:1,n:57,cr:0.0415656;
p:(0.546824,0.881737),h:1,n:57,cr:0.0389372;
p:(0.547937,0.848995),h:1,n:57,cr:0.0317925;
p:(0.555828,0.824302),h:1,n:57,cr:0.0288144;
p:(0.568724,0.965994),h:1,n:57,cr:0.0356084;
p:(0.569965,0.929326),h:1,n:57,cr:0.0397387;
p:(0.577963,0.832618),h:1,n:57,cr:0.0305256;
p:(0.582092,0.866127),h:1,n:57,cr:0.0286005;
p:(0.583446,0.942442),h:1,n:57,cr:0.046748;
p:(0.58682,0.967755),h:1,n:57,cr:0.0292276;
p:(0.595545,0.948924),h:1,n:57,cr:0.0276437;
p:(0.601364,0.898795),h:1,n:57,cr:0.0313603;
p:(0.619833,0.981142),h:1,n:57,cr:0.0523355;
p:(0.287357,0.658378),h:1,n:67,cr:0.0427844;
p:(0.292612,0.616109),h:1,n:67,cr:0.0361754;
p:(0.299367,0.657984),h:1,n:67,cr:0.0354986;
p:(0.316547,0.674672),h:1,n:67,cr:0.0334375;
p:(0.33441,0.597266),h:1,n:67,cr:0.0366094;
p:(0.339621,0.598434),h:1,n:67,cr:0.0340435;
p:(0.339817,0.666778),h:1,n:67,cr:0.0426719;
p:(0.358854,0.691618),h:1,n:67,cr:0.0485209;
p:(0.365306,0.642843),h:1,n:67,cr:0.0414817;
p:(0.368295,0.592892),h:1,n:67,cr:0.03716;
p:(0.373869,0.663054),h:1,n:67,cr:0.0256335;
p:(0.377878,0.609131),h:1,n:67,cr:0.0313196;
p:(0.379291,0.571261),h:1,n:67,cr:0.0305924;
p:(0.381152,0.686752),h:1,n:67,cr:0.0452296;
p:(0.386577,0.671437),h:1,n:67,cr:0.0418579;
p:(0.406933,0.560803),h:1,n:67,cr:0.0448971;
p:(0.406972,0.608778),h:1,n:67,cr:0.0400253;
p:(0.409096,0.628047),h:1,n:67,cr:0.030599;
p:(0.410903,0.721366),h:1,n:67,cr:0.0264163;
p:(0.423664,0.692354),h:1,n:67,cr:0.0268716;
p:(0.423703,0.621243),h:1,n:67,cr:0.0298873;
p:(0.438812,0.647987),h:1,n:67,cr:0.0263877;
p:(0.44485,0.726919),h:1,n:67,cr:0.0386836;
p:(0.450242,0.709712),h:1,n:67,cr:0.0455604;
p:(0.460698,0.576155),h:1,n:67,cr:0.0337184;
p:(0.461059,0.599927),h:1,n:67,cr:0.0395383;
p:(0.464263,0.722164),h:1,n:67,cr:0.0255368;
p:(0.466699,0.648859),h:1,n:67,cr:0.0271763;
p:(0.466863,0.542696),h:1,n:67,cr:0.0344428;
p:(0.470695,0.660544),h:1,n:67,cr:0.0322479;
p:(0.473419,0.681463),h:1,n:67,cr:0.0448923;
p:(0.476932,0.614536),h:1,n:67,cr:0.0289919;
p:(0.490534,0.710899),h:1,n:67,cr:0.0327066;
p:(0.497365,0.569282),h:1,n:67,cr:0.0354891;
p:(0.498015,0.673876),h:1,n:67,cr:0.0368131;
p:(0.499747,0.715331),h:1,n:67,cr:0.0246252;
p:(0.509502,0.550525),h:1,n:67,cr:0.036418;
p:(0.511799,0.616795),h:1,n:67,cr:0.0275223;
p:(0.513033,0.574877),h:1,n:67,cr:0.0250555;
p:(0.514197,0.515801),h:1,n:67,cr:0.0333375;
p:(0.514458,0.749158),h:1,n:67,cr:0.0302281;
p:(0.528269,0.577874),h:1,n:67,cr:0.0311205;
p:(0.53089,0.619234),h:1,n:67,cr:0.0303623;
p:(0.53229,0.655277),h:1,n:67,cr:0.0504546;
p:(0.532372,0.65562),h:1,n:67,cr:0.0350316;
p:(0.537923,0.627625),h:1,n:67,cr:0.0343988;
p:(0.539552,0.725706),h:1,n:67,cr:0.0298611;
p:(0.557228,0.555185),h:1,n:67,cr:0.0371383;
p:(0.560166,0.729561),h:1,n:67,cr:0.0494439;
p:(0.562302,0.588939),h:1,n:67,cr:0.0320946;
p:(0.566136,0.631349),h:1,n:67,cr:0.0391542;
p:(0.566736,0.527099),h:1,n:67,cr:0.0308806;
p:(0.568478,0.748921),h:1,n:67,cr:0.0298567;
p:(0.57269,0.789062),h:1,n:67,cr:0.0402142;
p:(0.574499,0.540356),h:1,n:67,cr:0.0354928;
p:(0.576917,0.704702),h:1,n:67,cr:0.0370149;
p:(0.577035,0.514671),h:1,n:67,cr:0.048913;
p:(0.58601,0.61966),h:1,n:67,cr:0.0421633;
p:(0.586216,0.501739),h:1,n:67,cr:0.030298;
p:(0.587555,0.786729),h:1,n:67,cr:0.044711;
p:(0.595013,0.729493),h:1,n:67,cr:0.0261058;
p:(0.596054,0.6632),h:1,n:67,cr:0.0384239;
p:(0.604476,0.713636),h:1,n:67,cr:0.0386669;
p:(0.612275,0.558549),h:1,n:67,cr:0.0578855;
p:(0.617693,0.600253),h:1,n:67,cr:0.0330937;
p:(0.618716,0.52066),h:1,n:67,cr:0.0406723;
p:(0.624519,0.578448),h:1,n:67,cr:0.0583057;
p:(0.223606,0.33939),h:1,n:80,cr:0.0628173;
p:(0.226914,0.373313),h:1,n:80,cr:0.0358045;
p:(0.242559,0.264153),h:1,n:80,cr:0.0333367;
p:(0.244339,0.291856),h:1,n:80,cr:0.03261;
p:(0.253344,0.406841),h:1,n:80,cr:0.0368945;
p:(0.253774,0.36929),h:1,n:80,cr:0.046047;
p:(0.262461,0.264445),h:1,n:80,cr:0.0306126;
p:(0.263441,0.465385),h:1,n:80,cr:0.0567752;
p:(0.264682,0.334297),h:1,n:80,cr:0.0246123;
p:(0.266704,0.449834),h:1,n:80,cr:0.0296769;
p:(0.272592,0.53395),h:1,n:80,cr:0.0476108;
p:(0.277163,0.244153),h:1,n:80,cr:0.0282649;
p:(0.278502,0.438412),h:1,n:80,cr:0.0420878;
p:(0.281419,0.55168),h:1,n:80,cr:0.0307459;
p:(0.281676,0.3519),h:1,n:80,cr:0.0381509;
p:(0.283941,0.493113),h:1,n:80,cr:0.0321609;
p:(0.288672,0.289881),h:1,n:80,cr:0.0468128;
p:(0.2889,0.369792),h:1,n:80,cr:0.0458387;
p:(0.294233,0.440834),h:1,n:80,cr:0.0363239;
p:(0.29431,0.382827),h:1,n:80,cr:0.0352662;
p:(0.297584,0.218441),h:1,n:80,cr:0.0241924;
